# b	pdf
59.6787	0.0084481116058995
59.6797	0.0084457524507003
59.6807	0.0084433932955011
59.6817	0.0084410341403020
59.6827	0.0084386749851028
59.6837	0.0084363158299036
59.6847	0.0084339566747045
59.6857	0.0084315975195053
59.6867	0.0084292383643062
59.6877	0.0084268792091070
59.6887	0.0084245200539079
59.6897	0.0084221608987087
59.6907	0.0084198017435095
59.6917	0.0084174425883104
59.6927	0.0084150834331112
59.6937	0.0084127242779120
59.6947	0.0084103651227129
59.6957	0.0084080059675137
59.6967	0.0084056468123146
59.6977	0.0084032876571154
59.6987	0.0084009285019163
59.6997	0.0083985693467171
59.7007	0.0083962101915179
59.7017	0.0083938510363188
59.7027	0.0083914918811196
59.7037	0.0083891327259204
59.7047	0.0083867735707213
59.7057	0.0083844144155221
59.7067	0.0083820552603230
59.7077	0.0083796961051238
59.7087	0.0083773369499247
59.7097	0.0083749777947255
59.7107	0.0083726186395263
59.7117	0.0083702594843272
59.7127	0.0083679003291280
59.7137	0.0083655411739288
59.7147	0.0083631820187297
59.7157	0.0083608228635305
59.7167	0.0083584637083314
59.7177	0.0083561045531322
59.7187	0.0083537453979330
59.7197	0.0083513862427339
59.7207	0.0083490270875347
59.7217	0.0083466679323356
59.7227	0.0083443087771364
59.7237	0.0083419496219372
59.7247	0.0083395904667381
59.7257	0.0083372313115389
59.7267	0.0083348721563398
59.7277	0.0083325130011406
59.7287	0.0083301538459414
59.7297	0.0083277946907423
59.7307	0.0083254355355431
59.7317	0.0083230763803440
59.7327	0.0083207172251448
59.7337	0.0083183580699456
59.7347	0.0083159989147465
59.7357	0.0083136397595473
59.7367	0.0083112806043482
59.7377	0.0083089214491490
59.7387	0.0083065622939498
59.7397	0.0083042031387507
59.7407	0.0083018439835515
59.7417	0.0082994848283524
59.7427	0.0082971256731532
59.7437	0.0082947665179540
59.7447	0.0082924073627549
59.7457	0.0082900482075557
59.7467	0.0082876890523566
59.7477	0.0082853298971574
59.7487	0.0082829707419582
59.7497	0.0082806115867591
59.7507	0.0082782524315599
59.7517	0.0082758932763608
59.7527	0.0082735341211616
59.7537	0.0082711749659624
59.7547	0.0082688158107633
59.7557	0.0082664566555641
59.7567	0.0082640975003650
59.7577	0.0082617383451658
59.7587	0.0082593791899666
59.7597	0.0082570200347675
59.7607	0.0082546608795683
59.7617	0.0082523017243692
59.7627	0.0082499425691700
59.7637	0.0082475834139708
59.7647	0.0082452242587717
59.7657	0.0082428651035725
59.7667	0.0082405059483734
59.7677	0.0082381467931742
59.7687	0.0082357876379750
59.7697	0.0082334284827759
59.7707	0.0082310693275767
59.7717	0.0082287101723776
59.7727	0.0082263510171784
59.7737	0.0082239918619792
59.7747	0.0082216327067801
59.7757	0.0082192735515809
59.7767	0.0082169143963818
59.7777	0.0082145552411826
59.7787	0.0082121960859834
59.7797	0.0082098369307843
59.7807	0.0082074777755851
59.7817	0.0082051186203860
59.7827	0.0082027594651868
59.7837	0.0082004003099876
59.7847	0.0081980411547885
59.7857	0.0081956819995893
59.7867	0.0081933228443902
59.7877	0.0081909636891910
59.7887	0.0081886045339918
59.7897	0.0081862453787927
59.7907	0.0081838862235935
59.7917	0.0081815270683944
59.7927	0.0081791679131952
59.7937	0.0081768087579960
59.7947	0.0081744496027969
59.7957	0.0081720904475977
59.7967	0.0081697312923986
59.7977	0.0081673721371994
59.7987	0.0081650129820002
59.7997	0.0081626538268011
59.8007	0.0081602946716019
59.8017	0.0081579355164027
59.8027	0.0081555763612036
59.8037	0.0081532172060044
59.8047	0.0081508580508053
59.8057	0.0081484988956061
59.8067	0.0081461397404070
59.8077	0.0081437805852078
59.8087	0.0081414214300086
59.8097	0.0081390622748095
59.8107	0.0081367031196103
59.8117	0.0081343439644111
59.8127	0.0081319848092120
59.8137	0.0081296256540128
59.8147	0.0081272664988137
59.8157	0.0081249073436145
59.8167	0.0081225481884154
59.8177	0.0081201890332162
59.8187	0.0081178298780170
59.8197	0.0081154707228179
59.8207	0.0081131115676187
59.8217	0.0081107524124195
59.8227	0.0081083932572204
59.8237	0.0081060341020212
59.8247	0.0081036749468221
59.8257	0.0081013157916229
59.8267	0.0080989566364238
59.8277	0.0080965974812246
59.8287	0.0080942383260254
59.8297	0.0080918791708263
59.8307	0.0080895200156271
59.8317	0.0080871608604279
59.8327	0.0080848017052288
59.8337	0.0080824425500296
59.8347	0.0080800833948305
59.8357	0.0080777242396313
59.8367	0.0080753650844322
59.8377	0.0080730059292330
59.8387	0.0080706467740338
59.8397	0.0080682876188347
59.8407	0.0080659284636355
59.8417	0.0080635693084363
59.8427	0.0080612101532372
59.8437	0.0080588509980380
59.8447	0.0080564918428389
59.8457	0.0080541326876397
59.8467	0.0080517735324405
59.8477	0.0080494143772414
59.8487	0.0080470552220422
59.8497	0.0080446960668431
59.8507	0.0080423369116439
59.8517	0.0080399777564447
59.8527	0.0080376186012456
59.8537	0.0080352594460464
59.8547	0.0080329002908473
59.8557	0.0080305411356481
59.8567	0.0080281819804489
59.8577	0.0080258228252498
59.8587	0.0080234636700506
59.8597	0.0080211045148515
59.8607	0.0080187453596523
59.8617	0.0080163862044531
59.8627	0.0080140270492540
59.8637	0.0080116678940548
59.8647	0.0080093087388557
59.8657	0.0080069495836565
59.8667	0.0080045904284573
59.8677	0.0080022312732582
59.8687	0.0079998721180590
59.8697	0.0079975129628599
59.8707	0.0079951538076607
59.8717	0.0079927946524616
59.8727	0.0079904354972624
59.8737	0.0079880763420632
59.8747	0.0079857171868641
59.8757	0.0079833580316649
59.8767	0.0079809988764657
59.8777	0.0079786397212666
59.8787	0.0079762805660674
59.8797	0.0079739214108683
59.8807	0.0079715622556691
59.8817	0.0079692031004699
59.8827	0.0079668439452708
59.8837	0.0079644847900716
59.8847	0.0079621256348725
59.8857	0.0079597664796733
59.8867	0.0079574073244741
59.8877	0.0079550481692750
59.8887	0.0079526890140758
59.8897	0.0079503298588767
59.8907	0.0079479707036775
59.8917	0.0079456115484783
59.8927	0.0079432523932792
59.8937	0.0079408932380800
59.8947	0.0079385340828809
59.8957	0.0079361749276817
59.8967	0.0079338157724825
59.8977	0.0079314566172834
59.8987	0.0079290974620842
59.8997	0.0079267383068851
59.9007	0.0079243791516859
59.9017	0.0079220199964867
59.9027	0.0079196608412876
59.9037	0.0079173016860884
59.9047	0.0079149425308893
59.9057	0.0079125833756901
59.9067	0.0079102242204909
59.9077	0.0079078650652918
59.9087	0.0079055059100926
59.9097	0.0079031467548935
59.9107	0.0079007875996943
59.9117	0.0078984284444951
59.9127	0.0078960692892960
59.9137	0.0078937101340968
59.9147	0.0078913509788977
59.9157	0.0078889918236985
59.9167	0.0078866326684993
59.9177	0.0078842735133002
59.9187	0.0078819143581010
59.9197	0.0078795552029019
59.9207	0.0078771960477027
59.9217	0.0078748368925035
59.9227	0.0078724777373044
59.9237	0.0078701185821052
59.9247	0.0078677594269061
59.9257	0.0078654002717069
59.9267	0.0078630411165077
59.9277	0.0078606819613086
59.9287	0.0078583228061094
59.9297	0.0078559636509102
59.9307	0.0078536044957111
59.9317	0.0078512453405119
59.9327	0.0078488861853128
59.9337	0.0078465270301136
59.9347	0.0078441678749145
59.9357	0.0078418087197153
59.9367	0.0078394495645161
59.9377	0.0078370904093170
59.9387	0.0078347312541178
59.9397	0.0078323720989186
59.9407	0.0078300129437195
59.9417	0.0078276537885203
59.9427	0.0078252946333212
59.9437	0.0078229354781220
59.9447	0.0078205763229229
59.9457	0.0078182171677237
59.9467	0.0078158580125245
59.9477	0.0078134988573254
59.9487	0.0078111397021262
59.9497	0.0078087805469270
59.9507	0.0078064213917279
59.9517	0.0078040622365287
59.9527	0.0078017030813296
59.9537	0.0077993439261304
59.9547	0.0077969847709313
59.9557	0.0077946256157321
59.9567	0.0077922664605329
59.9577	0.0077899073053338
59.9587	0.0077875481501346
59.9597	0.0077851889949354
59.9607	0.0077828298397363
59.9617	0.0077804706845371
59.9627	0.0077781115293380
59.9637	0.0077757523741388
59.9647	0.0077733932189397
59.9657	0.0077710340637405
59.9667	0.0077686749085413
59.9677	0.0077663157533422
59.9687	0.0077639565981430
59.9697	0.0077615974429438
59.9707	0.0077592382877447
59.9717	0.0077568791325455
59.9727	0.0077545199773464
59.9737	0.0077521608221472
59.9747	0.0077498016669480
59.9757	0.0077474425117489
59.9767	0.0077450833565497
59.9777	0.0077427242013506
59.9787	0.0077403650461514
59.9797	0.0077380058909522
59.9807	0.0077356467357531
59.9817	0.0077332875805539
59.9827	0.0077309284253548
59.9837	0.0077285692701556
59.9847	0.0077262101149564
59.9857	0.0077238509597573
59.9867	0.0077214918045581
59.9877	0.0077191326493590
59.9887	0.0077167734941598
59.9897	0.0077144143389606
59.9907	0.0077120551837615
59.9917	0.0077096960285623
59.9927	0.0077073368733632
59.9937	0.0077049777181640
59.9947	0.0077026185629648
59.9957	0.0077002594077657
59.9967	0.0076979002525665
59.9977	0.0076955410973674
59.9987	0.0076931819421682
59.9997	0.0076908227869690
60.0007	0.0076884636317699
60.0017	0.0076861044765707
60.0027	0.0076837453213716
60.0037	0.0076813861661724
60.0047	0.0076790270109732
60.0057	0.0076766678557741
60.0067	0.0076743087005749
60.0077	0.0076719495453758
60.0087	0.0076695903901766
60.0097	0.0076672312349775
60.0107	0.0076648720797783
60.0117	0.0076625129245791
60.0127	0.0076601537693800
60.0137	0.0076577946141808
60.0147	0.0076554354589816
60.0157	0.0076530763037825
60.0167	0.0076507171485833
60.0177	0.0076483579933842
60.0187	0.0076459988381850
60.0197	0.0076436396829858
60.0207	0.0076412805277867
60.0217	0.0076389213725875
60.0227	0.0076365622173884
60.0237	0.0076342030621892
60.0247	0.0076318439069900
60.0257	0.0076294847517909
60.0267	0.0076271255965917
60.0277	0.0076247664413926
60.0287	0.0076224072861934
60.0297	0.0076200481309942
60.0307	0.0076176889757951
60.0317	0.0076153298205959
60.0327	0.0076129706653968
60.0337	0.0076106115101976
60.0347	0.0076082523549984
60.0357	0.0076058931997993
60.0367	0.0076035340446001
60.0377	0.0076011748894010
60.0387	0.0075988157342018
60.0397	0.0075964565790026
60.0407	0.0075940974238035
60.0417	0.0075917382686043
60.0427	0.0075893791134052
60.0437	0.0075870199582060
60.0447	0.0075846608030068
60.0457	0.0075823016478077
60.0467	0.0075799424926085
60.0477	0.0075775833374094
60.0487	0.0075752241822102
60.0497	0.0075728650270110
60.0507	0.0075705058718119
60.0517	0.0075681467166127
60.0527	0.0075657875614136
60.0537	0.0075634284062144
60.0547	0.0075610692510152
60.0557	0.0075587100958161
60.0567	0.0075563509406169
60.0577	0.0075539917854177
60.0587	0.0075516326302186
60.0597	0.0075492734750194
60.0607	0.0075469143198203
60.0617	0.0075445551646211
60.0627	0.0075421960094220
60.0637	0.0075398368542228
60.0647	0.0075374776990236
60.0657	0.0075351185438245
60.0667	0.0075327593886253
60.0677	0.0075304002334261
60.0687	0.0075280410782270
60.0697	0.0075256819230278
60.0707	0.0075233227678287
60.0717	0.0075209636126295
60.0727	0.0075186044574304
60.0737	0.0075162453022312
60.0747	0.0075138861470320
60.0757	0.0075115269918329
60.0767	0.0075091678366337
60.0777	0.0075068086814345
60.0787	0.0075044495262354
60.0797	0.0075020903710362
60.0807	0.0074997312158371
60.0817	0.0074973720606379
60.0827	0.0074950129054388
60.0837	0.0074926537502396
60.0847	0.0074902945950404
60.0857	0.0074879354398413
60.0867	0.0074855762846421
60.0877	0.0074832171294429
60.0887	0.0074808579742438
60.0897	0.0074784988190446
60.0907	0.0074761396638455
60.0917	0.0074737805086463
60.0927	0.0074714213534472
60.0937	0.0074690621982480
60.0947	0.0074667030430488
60.0957	0.0074643438878497
60.0967	0.0074619847326505
60.0977	0.0074596255774513
60.0987	0.0074572664222522
60.0997	0.0074549072670530
60.1007	0.0074525481118539
60.1017	0.0074501889566547
60.1027	0.0074478298014555
60.1037	0.0074454706462564
60.1047	0.0074431114910572
60.1057	0.0074407523358581
60.1067	0.0074383931806589
60.1077	0.0074360340254597
60.1087	0.0074336748702606
60.1097	0.0074322546779321
60.1107	0.0074313877092370
60.1117	0.0074305207405419
60.1127	0.0074296537718468
60.1137	0.0074287868031517
60.1147	0.0074279198344566
60.1157	0.0074270528657615
60.1167	0.0074261858970664
60.1177	0.0074253189283713
60.1187	0.0074244519596762
60.1197	0.0074235849909811
60.1207	0.0074227180222860
60.1217	0.0074218510535909
60.1227	0.0074209840848958
60.1237	0.0074201171162007
60.1247	0.0074192501475056
60.1257	0.0074183831788105
60.1267	0.0074175162101154
60.1277	0.0074166492414203
60.1287	0.0074157822727252
60.1297	0.0074149153040301
60.1307	0.0074140483353350
60.1317	0.0074131813666399
60.1327	0.0074123143979448
60.1337	0.0074114474292497
60.1347	0.0074105804605546
60.1357	0.0074097134918595
60.1367	0.0074088465231644
60.1377	0.0074079795544693
60.1387	0.0074071125857742
60.1397	0.0074062456170791
60.1407	0.0074053786483840
60.1417	0.0074045116796889
60.1427	0.0074036447109938
60.1437	0.0074027777422987
60.1447	0.0074019107736036
60.1457	0.0074010438049085
60.1467	0.0074001768362134
60.1477	0.0073993098675183
60.1487	0.0073984428988232
60.1497	0.0073975759301281
60.1507	0.0073967089614330
60.1517	0.0073958419927379
60.1527	0.0073949750240429
60.1537	0.0073941080553477
60.1547	0.0073932410866527
60.1557	0.0073923741179576
60.1567	0.0073915071492625
60.1577	0.0073906401805674
60.1587	0.0073897732118723
60.1597	0.0073889062431772
60.1607	0.0073880392744821
60.1617	0.0073871723057870
60.1627	0.0073863053370919
60.1637	0.0073854383683968
60.1647	0.0073845713997017
60.1657	0.0073837044310066
60.1667	0.0073828374623115
60.1677	0.0073819704936164
60.1687	0.0073811035249213
60.1697	0.0073802365562262
60.1707	0.0073793695875311
60.1717	0.0073785026188360
60.1727	0.0073776356501409
60.1737	0.0073767686814458
60.1747	0.0073759017127507
60.1757	0.0073750347440556
60.1767	0.0073741677753605
60.1777	0.0073733008066654
60.1787	0.0073724338379703
60.1797	0.0073715668692752
60.1807	0.0073706999005801
60.1817	0.0073698329318850
60.1827	0.0073689659631899
60.1837	0.0073680989944948
60.1847	0.0073672320257997
60.1857	0.0073663650571046
60.1867	0.0073654980884095
60.1877	0.0073646311197144
60.1887	0.0073637641510193
60.1897	0.0073628971823242
60.1907	0.0073620302136291
60.1917	0.0073611632449340
60.1927	0.0073602962762389
60.1937	0.0073594293075438
60.1947	0.0073585623388487
60.1957	0.0073576953701536
60.1967	0.0073568284014585
60.1977	0.0073559614327635
60.1987	0.0073550944640684
60.1997	0.0073542274953733
60.2007	0.0073533605266782
60.2017	0.0073524935579831
60.2027	0.0073516265892880
60.2037	0.0073507596205929
60.2047	0.0073498926518978
60.2057	0.0073490256832027
60.2067	0.0073481587145076
60.2077	0.0073472917458125
60.2087	0.0073464247771174
60.2097	0.0073455578084223
60.2107	0.0073446908397272
60.2117	0.0073438238710321
60.2127	0.0073429569023370
60.2137	0.0073420899336419
60.2147	0.0073412229649468
60.2157	0.0073403559962517
60.2167	0.0073394890275566
60.2177	0.0073386220588615
60.2187	0.0073377550901664
60.2197	0.0073368881214713
60.2207	0.0073360211527762
60.2217	0.0073351541840811
60.2227	0.0073342872153860
60.2237	0.0073334202466909
60.2247	0.0073325532779958
60.2257	0.0073316863093007
60.2267	0.0073308193406056
60.2277	0.0073299523719105
60.2287	0.0073290854032154
60.2297	0.0073282184345203
60.2307	0.0073273514658252
60.2317	0.0073264844971301
60.2327	0.0073256175284350
60.2337	0.0073247505597399
60.2347	0.0073238835910448
60.2357	0.0073230166223497
60.2367	0.0073221496536546
60.2377	0.0073212826849595
60.2387	0.0073204157162644
60.2397	0.0073195487475693
60.2407	0.0073186817788742
60.2417	0.0073178148101792
60.2427	0.0073169478414841
60.2437	0.0073160808727890
60.2447	0.0073152139040939
60.2457	0.0073143469353988
60.2467	0.0073134799667037
60.2477	0.0073126129980086
60.2487	0.0073117460293135
60.2497	0.0073108790606184
60.2507	0.0073100120919233
60.2517	0.0073091451232282
60.2527	0.0073082781545331
60.2537	0.0073074111858380
60.2547	0.0073065442171429
60.2557	0.0073056772484478
60.2567	0.0073048102797527
60.2577	0.0073039433110576
60.2587	0.0073030763423625
60.2597	0.0073022093736674
60.2607	0.0073013424049723
60.2617	0.0073004754362772
60.2627	0.0072996084675821
60.2637	0.0072987414988870
60.2647	0.0072978745301919
60.2657	0.0072970075614968
60.2667	0.0072961405928017
60.2677	0.0072952736241066
60.2687	0.0072944066554115
60.2697	0.0072935396867164
60.2707	0.0072926727180213
60.2717	0.0072918057493262
60.2727	0.0072909387806311
60.2737	0.0072900718119360
60.2747	0.0072892048432409
60.2757	0.0072883378745458
60.2767	0.0072874709058507
60.2777	0.0072866039371556
60.2787	0.0072857369684605
60.2797	0.0072848699997654
60.2807	0.0072840030310703
60.2817	0.0072831360623752
60.2827	0.0072822690936801
60.2837	0.0072814021249850
60.2847	0.0072805351562900
60.2857	0.0072796681875949
60.2867	0.0072788012188998
60.2877	0.0072779342502047
60.2887	0.0072770672815096
60.2897	0.0072762003128145
60.2907	0.0072753333441194
60.2917	0.0072744663754243
60.2927	0.0072735994067292
60.2937	0.0072727324380341
60.2947	0.0072718654693390
60.2957	0.0072709985006439
60.2967	0.0072701315319488
60.2977	0.0072692645632537
60.2987	0.0072683975945586
60.2997	0.0072675306258635
60.3007	0.0072666636571684
60.3017	0.0072657966884733
60.3027	0.0072649297197782
60.3037	0.0072640627510831
60.3047	0.0072631957823880
60.3057	0.0072623288136929
60.3067	0.0072614618449978
60.3077	0.0072605948763027
60.3087	0.0072597279076076
60.3097	0.0072588609389125
60.3107	0.0072579939702174
60.3117	0.0072571270015223
60.3127	0.0072562600328272
60.3137	0.0072553930641321
60.3147	0.0072545260954370
60.3157	0.0072536591267419
60.3167	0.0072527921580468
60.3177	0.0072519251893517
60.3187	0.0072510582206566
60.3197	0.0072501912519615
60.3207	0.0072493242832664
60.3217	0.0072484573145713
60.3227	0.0072475903458762
60.3237	0.0072467233771811
60.3247	0.0072458564084860
60.3257	0.0072449894397909
60.3267	0.0072441224710958
60.3277	0.0072432555024007
60.3287	0.0072423885337057
60.3297	0.0072415215650106
60.3307	0.0072406545963155
60.3317	0.0072397876276204
60.3327	0.0072389206589253
60.3337	0.0072380536902302
60.3347	0.0072371867215351
60.3357	0.0072363197528400
60.3367	0.0072354527841449
60.3377	0.0072345858154498
60.3387	0.0072337188467547
60.3397	0.0072328518780596
60.3407	0.0072319849093645
60.3417	0.0072311179406694
60.3427	0.0072302509719743
60.3437	0.0072293840032792
60.3447	0.0072285170345841
60.3457	0.0072276500658890
60.3467	0.0072267830971939
60.3477	0.0072259161284988
60.3487	0.0072250491598037
60.3497	0.0072241821911086
60.3507	0.0072233152224135
60.3517	0.0072224482537184
60.3527	0.0072215812850233
60.3537	0.0072207143163282
60.3547	0.0072198473476331
60.3557	0.0072189803789380
60.3567	0.0072181134102429
60.3577	0.0072172464415478
60.3587	0.0072163794728527
60.3597	0.0072155125041576
60.3607	0.0072146455354625
60.3617	0.0072137785667674
60.3627	0.0072129115980723
60.3637	0.0072120446293772
60.3647	0.0072111776606821
60.3657	0.0072103106919870
60.3667	0.0072094437232919
60.3677	0.0072085767545968
60.3687	0.0072077097859017
60.3697	0.0072068428172066
60.3707	0.0072059758485115
60.3717	0.0072051088798164
60.3727	0.0072042419111213
60.3737	0.0072033749424263
60.3747	0.0072025079737312
60.3757	0.0072016410050361
60.3767	0.0072007740363410
60.3777	0.0071999070676459
60.3787	0.0071990400989508
60.3797	0.0071981731302557
60.3807	0.0071973061615606
60.3817	0.0071964391928655
60.3827	0.0071955722241704
60.3837	0.0071947052554753
60.3847	0.0071938382867802
60.3857	0.0071929713180851
60.3867	0.0071921043493900
60.3877	0.0071912373806949
60.3887	0.0071903704119998
60.3897	0.0071895034433047
60.3907	0.0071886364746096
60.3917	0.0071877695059145
60.3927	0.0071869025372194
60.3937	0.0071860355685243
60.3947	0.0071851685998292
60.3957	0.0071843016311341
60.3967	0.0071834346624390
60.3977	0.0071825676937439
60.3987	0.0071817007250488
60.3997	0.0071808337563537
60.4007	0.0071799667876586
60.4017	0.0071790998189635
60.4027	0.0071782328502684
60.4037	0.0071773658815733
60.4047	0.0071764989128782
60.4057	0.0071756319441831
60.4067	0.0071747649754880
60.4077	0.0071738980067929
60.4087	0.0071730310380978
60.4097	0.0071721640694027
60.4107	0.0071712971007076
60.4117	0.0071704301320125
60.4127	0.0071695631633174
60.4137	0.0071686961946223
60.4147	0.0071678292259272
60.4157	0.0071669622572321
60.4167	0.0071660952885370
60.4177	0.0071652283198420
60.4187	0.0071643613511469
60.4197	0.0071634943824518
60.4207	0.0071626274137567
60.4217	0.0071617604450616
60.4227	0.0071608934763665
60.4237	0.0071600265076714
60.4247	0.0071591595389763
60.4257	0.0071582925702812
60.4267	0.0071574256015861
60.4277	0.0071565586328910
60.4287	0.0071556916641959
60.4297	0.0071548246955008
60.4307	0.0071539577268057
60.4317	0.0071530907581106
60.4327	0.0071522237894155
60.4337	0.0071513568207204
60.4347	0.0071504898520253
60.4357	0.0071496228833302
60.4367	0.0071487559146351
60.4377	0.0071478889459400
60.4387	0.0071470219772449
60.4397	0.0071461550085498
60.4407	0.0071452880398547
60.4417	0.0071444210711596
60.4427	0.0071435541024645
60.4437	0.0071426871337694
60.4447	0.0071418201650743
60.4457	0.0071409531963792
60.4467	0.0071400862276841
60.4477	0.0071392192589890
60.4487	0.0071383522902939
60.4497	0.0071374853215988
60.4507	0.0071366183529037
60.4517	0.0071357513842086
60.4527	0.0071348844155135
60.4537	0.0071340174468184
60.4547	0.0071331504781233
60.4557	0.0071322835094282
60.4567	0.0071314165407331
60.4577	0.0071305495720380
60.4587	0.0071296826033429
60.4597	0.0071288156346478
60.4607	0.0071279486659528
60.4617	0.0071270816972576
60.4627	0.0071262147285626
60.4637	0.0071253477598675
60.4647	0.0071244807911724
60.4657	0.0071236138224773
60.4667	0.0071227468537822
60.4677	0.0071218798850871
60.4687	0.0071210129163920
60.4697	0.0071201459476969
60.4707	0.0071192789790018
60.4717	0.0071184120103067
60.4727	0.0071175450416116
60.4737	0.0071166780729165
60.4747	0.0071158111042214
60.4757	0.0071149441355263
60.4767	0.0071140771668312
60.4777	0.0071132101981361
60.4787	0.0071123432294410
60.4797	0.0071114762607459
60.4807	0.0071106092920508
60.4817	0.0071097423233557
60.4827	0.0071088753546606
60.4837	0.0071080083859655
60.4847	0.0071071414172704
60.4857	0.0071062744485753
60.4867	0.0071054074798802
60.4877	0.0071045405111851
60.4887	0.0071036735424900
60.4897	0.0071028065737949
60.4907	0.0071019396050998
60.4917	0.0071010726364047
60.4927	0.0071002056677096
60.4937	0.0070993386990145
60.4947	0.0070984717303194
60.4957	0.0070976047616243
60.4967	0.0070967377929292
60.4977	0.0070958708242341
60.4987	0.0070950038555390
60.4997	0.0070941368868439
60.5007	0.0070932699181488
60.5017	0.0070924029494537
60.5027	0.0070915359807586
60.5037	0.0070906690120635
60.5047	0.0070898020433685
60.5057	0.0070889350746733
60.5067	0.0070880681059783
60.5077	0.0070872011372832
60.5087	0.0070863341685881
60.5097	0.0070854671998930
60.5107	0.0070846002311979
60.5117	0.0070837332625028
60.5127	0.0070828662938077
60.5137	0.0070819993251126
60.5147	0.0070811323564175
60.5157	0.0070802653877224
60.5167	0.0070793984190273
60.5177	0.0070785314503322
60.5187	0.0070776644816371
60.5197	0.0070767975129420
60.5207	0.0070759305442469
60.5217	0.0070750635755518
60.5227	0.0070741966068567
60.5237	0.0070733296381616
60.5247	0.0070724626694665
60.5257	0.0070715957007714
60.5267	0.0070707287320763
60.5277	0.0070698617633812
60.5287	0.0070689947946861
60.5297	0.0070681278259910
60.5307	0.0070672608572959
60.5317	0.0070663938886008
60.5327	0.0070655269199057
60.5337	0.0070646599512106
60.5347	0.0070637929825155
60.5357	0.0070629260138204
60.5367	0.0070620590451253
60.5377	0.0070611920764302
60.5387	0.0070603251077351
60.5397	0.0070594581390400
60.5407	0.0070585911703449
60.5417	0.0070577242016498
60.5427	0.0070568572329547
60.5437	0.0070559902642596
60.5447	0.0070551232955645
60.5457	0.0070542563268694
60.5467	0.0070533893581743
60.5477	0.0070525223894792
60.5487	0.0070516554207841
60.5497	0.0070507884520891
60.5507	0.0070499214833940
60.5517	0.0070490545146989
60.5527	0.0070481875460038
60.5537	0.0070473205773087
60.5547	0.0070464536086136
60.5557	0.0070455866399185
60.5567	0.0070447196712234
60.5577	0.0070438527025283
60.5587	0.0070429857338332
60.5597	0.0070421187651381
60.5607	0.0070412517964430
60.5617	0.0070403848277479
60.5627	0.0070395178590528
60.5637	0.0070386508903577
60.5647	0.0070377839216626
60.5657	0.0070369169529675
60.5667	0.0070360499842724
60.5677	0.0070351830155773
60.5687	0.0070343160468822
60.5697	0.0070334490781871
60.5707	0.0070325821094920
60.5717	0.0070317151407969
60.5727	0.0070308481721018
60.5737	0.0070299812034067
60.5747	0.0070291142347116
60.5757	0.0070282472660165
60.5767	0.0070273802973214
60.5777	0.0070265133286263
60.5787	0.0070256463599312
60.5797	0.0070247793912361
60.5807	0.0070239124225410
60.5817	0.0070230454538459
60.5827	0.0070221784851508
60.5837	0.0070213115164557
60.5847	0.0070204445477606
60.5857	0.0070195775790655
60.5867	0.0070187106103704
60.5877	0.0070178436416753
60.5887	0.0070169766729802
60.5897	0.0070161097042851
60.5907	0.0070152427355900
60.5917	0.0070143757668949
60.5927	0.0070135087981998
60.5937	0.0070126418295048
60.5947	0.0070117748608097
60.5957	0.0070109078921146
60.5967	0.0070100409234195
60.5977	0.0070091739547244
60.5987	0.0070083069860293
60.5997	0.0070074400173342
60.6007	0.0070065730486391
60.6017	0.0070057060799440
60.6027	0.0070048391112489
60.6037	0.0070039721425538
60.6047	0.0070031051738587
60.6057	0.0070022382051636
60.6067	0.0070013712364685
60.6077	0.0070005042677734
60.6087	0.0069996372990783
60.6097	0.0069987703303832
60.6107	0.0069979033616881
60.6117	0.0069970363929930
60.6127	0.0069961694242979
60.6137	0.0069953024556028
60.6147	0.0069944354869077
60.6157	0.0069935685182126
60.6167	0.0069927015495175
60.6177	0.0069918345808224
60.6187	0.0069909676121273
60.6197	0.0069901006434322
60.6207	0.0069892336747371
60.6217	0.0069883667060420
60.6227	0.0069874997373469
60.6237	0.0069866327686518
60.6247	0.0069857657999567
60.6257	0.0069848988312616
60.6267	0.0069840318625665
60.6277	0.0069831648938714
60.6287	0.0069822979251763
60.6297	0.0069814309564812
60.6307	0.0069805639877861
60.6317	0.0069796970190910
60.6327	0.0069788300503959
60.6337	0.0069779630817008
60.6347	0.0069770961130057
60.6357	0.0069762291443106
60.6367	0.0069753621756156
60.6377	0.0069744952069204
60.6387	0.0069736282382254
60.6397	0.0069727612695303
60.6407	0.0069718943008352
60.6417	0.0069710273321401
60.6427	0.0069701603634450
60.6437	0.0069692933947499
60.6447	0.0069684264260548
60.6457	0.0069675594573597
60.6467	0.0069666924886646
60.6477	0.0069658255199695
60.6487	0.0069649585512744
60.6497	0.0069640915825793
60.6507	0.0069632246138842
60.6517	0.0069623576451891
60.6527	0.0069614906764940
60.6537	0.0069606237077989
60.6547	0.0069597567391038
60.6557	0.0069588897704087
60.6567	0.0069580228017136
60.6577	0.0069571558330185
60.6587	0.0069562888643234
60.6597	0.0069554218956283
60.6607	0.0069545549269332
60.6617	0.0069536879582381
60.6627	0.0069528209895430
60.6637	0.0069519540208479
60.6647	0.0069510870521528
60.6657	0.0069502200834577
60.6667	0.0069493531147626
60.6677	0.0069484861460675
60.6687	0.0069476191773724
60.6697	0.0069467522086773
60.6707	0.0069458852399822
60.6717	0.0069450182712871
60.6727	0.0069441513025920
60.6737	0.0069432843338969
60.6747	0.0069424173652018
60.6757	0.0069415503965067
60.6767	0.0069406834278116
